Changed directory to /rds/user/tdb47/hpc-work/planning/thinker_private_planning/probing.

JobID: 58393844
======
Time: Wed Aug  7 22:57:37 BST 2024
Running on master node: gpu-q-17
Current directory: /rds/user/tdb47/hpc-work/planning/thinker_private_planning/probing

Nodes allocated:
================
gpu-q-17

numtasks=1, numnodes=1, mpi_tasks_per_node=1 (OMP_NUM_THREADS=1)

Executing command:
==================
python create_probe_dataset.py --env_name probing- --model_name 10m --num_episodes 5000 --pct_train 0.6 


Initializing env 0 with device cpu
Data collected from episode 3858 with episode length of 116
Data collected from episode 3859 with episode length of 119
Data collected from episode 3860 with episode length of 120
Data collected from episode 3861 with episode length of 115
Data collected from episode 3862 with episode length of 120
Data collected from episode 3863 with episode length of 119
Data collected from episode 3864 with episode length of 117
Data collected from episode 3865 with episode length of 115
Data collected from episode 3866 with episode length of 31
Data collected from episode 3867 with episode length of 117
Data collected from episode 3868 with episode length of 69
Data collected from episode 3869 with episode length of 18
Data collected from episode 3870 with episode length of 27
Data collected from episode 3871 with episode length of 115
Data collected from episode 3872 with episode length of 32
Data collected from episode 3873 with episode length of 120
Data collected from episode 3874 with episode length of 120
Data collected from episode 3875 with episode length of 37
Data collected from episode 3876 with episode length of 118
Data collected from episode 3877 with episode length of 118
Data collected from episode 3878 with episode length of 120
Data collected from episode 3879 with episode length of 51
Data collected from episode 3880 with episode length of 119
Data collected from episode 3881 with episode length of 116
Data collected from episode 3882 with episode length of 9
Data collected from episode 3883 with episode length of 42
Data collected from episode 3884 with episode length of 119
Data collected from episode 3885 with episode length of 115
Data collected from episode 3886 with episode length of 24
Data collected from episode 3887 with episode length of 116
Data collected from episode 3888 with episode length of 117
Data collected from episode 3889 with episode length of 119
Data collected from episode 3890 with episode length of 117
Data collected from episode 3891 with episode length of 116
Data collected from episode 3892 with episode length of 120
Data collected from episode 3893 with episode length of 120
Data collected from episode 3894 with episode length of 118
Data collected from episode 3895 with episode length of 120
Data collected from episode 3896 with episode length of 47
Data collected from episode 3897 with episode length of 16
Data collected from episode 3898 with episode length of 117
Data collected from episode 3899 with episode length of 31
Data collected from episode 3900 with episode length of 118
Data collected from episode 3901 with episode length of 58
Data collected from episode 3902 with episode length of 39
Data collected from episode 3903 with episode length of 119
Data collected from episode 3904 with episode length of 26
Data collected from episode 3905 with episode length of 120
Data collected from episode 3906 with episode length of 117
Data collected from episode 3907 with episode length of 117
Data collected from episode 3908 with episode length of 23
Data collected from episode 3909 with episode length of 27
Data collected from episode 3910 with episode length of 28
Data collected from episode 3911 with episode length of 117
Data collected from episode 3912 with episode length of 115
Data collected from episode 3913 with episode length of 23
Data collected from episode 3914 with episode length of 115
Data collected from episode 3915 with episode length of 117
Data collected from episode 3916 with episode length of 120
Data collected from episode 3917 with episode length of 115
Data collected from episode 3918 with episode length of 32
Data collected from episode 3919 with episode length of 120
Data collected from episode 3920 with episode length of 36
Data collected from episode 3921 with episode length of 115
Data collected from episode 3922 with episode length of 36
Data collected from episode 3923 with episode length of 115
Data collected from episode 3924 with episode length of 116
Data collected from episode 3925 with episode length of 115
Data collected from episode 3926 with episode length of 117
Data collected from episode 3927 with episode length of 119
Data collected from episode 3928 with episode length of 119
Data collected from episode 3929 with episode length of 19
Data collected from episode 3930 with episode length of 118
Data collected from episode 3931 with episode length of 120
Data collected from episode 3932 with episode length of 45
Data collected from episode 3933 with episode length of 116
Data collected from episode 3934 with episode length of 115
Data collected from episode 3935 with episode length of 33
Data collected from episode 3936 with episode length of 119
Data collected from episode 3937 with episode length of 120
Data collected from episode 3938 with episode length of 71
Data collected from episode 3939 with episode length of 48
Data collected from episode 3940 with episode length of 116
Data collected from episode 3941 with episode length of 17
Data collected from episode 3942 with episode length of 115
Data collected from episode 3943 with episode length of 49
Data collected from episode 3944 with episode length of 120
Data collected from episode 3945 with episode length of 117
Data collected from episode 3946 with episode length of 117
Data collected from episode 3947 with episode length of 19
Data collected from episode 3948 with episode length of 116
Data collected from episode 3949 with episode length of 115
Data collected from episode 3950 with episode length of 120
Data collected from episode 3951 with episode length of 41
Data collected from episode 3952 with episode length of 120
Data collected from episode 3953 with episode length of 119
Data collected from episode 3954 with episode length of 35
Data collected from episode 3955 with episode length of 14
Data collected from episode 3956 with episode length of 120
Data collected from episode 3957 with episode length of 117
Data collected from episode 3958 with episode length of 115
Data collected from episode 3959 with episode length of 120
Data collected from episode 3960 with episode length of 120
Data collected from episode 3961 with episode length of 115
Data collected from episode 3962 with episode length of 118
Data collected from episode 3963 with episode length of 26
Data collected from episode 3964 with episode length of 25
Data collected from episode 3965 with episode length of 21
Data collected from episode 3966 with episode length of 115
Data collected from episode 3967 with episode length of 115
Data collected from episode 3968 with episode length of 119
Data collected from episode 3969 with episode length of 37
Data collected from episode 3970 with episode length of 24
Data collected from episode 3971 with episode length of 119
Data collected from episode 3972 with episode length of 120
Data collected from episode 3973 with episode length of 71
Data collected from episode 3974 with episode length of 118
Data collected from episode 3975 with episode length of 120
Data collected from episode 3976 with episode length of 24
Data collected from episode 3977 with episode length of 120
Data collected from episode 3978 with episode length of 120
Data collected from episode 3979 with episode length of 21
Data collected from episode 3980 with episode length of 117
Data collected from episode 3981 with episode length of 120
Data collected from episode 3982 with episode length of 38
Data collected from episode 3983 with episode length of 115
Data collected from episode 3984 with episode length of 117
Data collected from episode 3985 with episode length of 120
Data collected from episode 3986 with episode length of 119
Data collected from episode 3987 with episode length of 117
Data collected from episode 3988 with episode length of 25
Data collected from episode 3989 with episode length of 117
Data collected from episode 3990 with episode length of 115
Data collected from episode 3991 with episode length of 116
Data collected from episode 3992 with episode length of 118
Data collected from episode 3993 with episode length of 118
Data collected from episode 3994 with episode length of 48
Data collected from episode 3995 with episode length of 42
Data collected from episode 3996 with episode length of 119
Data collected from episode 3997 with episode length of 47
Data collected from episode 3998 with episode length of 50
Data collected from episode 3999 with episode length of 116
Data collected from episode 4000 with episode length of 118
Data collected from episode 4001 with episode length of 115
Data collected from episode 4002 with episode length of 120
Data collected from episode 4003 with episode length of 119
Data collected from episode 4004 with episode length of 49
Data collected from episode 4005 with episode length of 120
Data collected from episode 4006 with episode length of 119
Data collected from episode 4007 with episode length of 29
Data collected from episode 4008 with episode length of 118
Data collected from episode 4009 with episode length of 115
Data collected from episode 4010 with episode length of 28
Data collected from episode 4011 with episode length of 25
Data collected from episode 4012 with episode length of 119
Data collected from episode 4013 with episode length of 120
Data collected from episode 4014 with episode length of 120
Data collected from episode 4015 with episode length of 116
Data collected from episode 4016 with episode length of 30
Data collected from episode 4017 with episode length of 119
Data collected from episode 4018 with episode length of 117
Data collected from episode 4019 with episode length of 117
Data collected from episode 4020 with episode length of 30
Data collected from episode 4021 with episode length of 119
Data collected from episode 4022 with episode length of 115
Data collected from episode 4023 with episode length of 66
Data collected from episode 4024 with episode length of 119
Data collected from episode 4025 with episode length of 116
Data collected from episode 4026 with episode length of 115
Data collected from episode 4027 with episode length of 120
Data collected from episode 4028 with episode length of 117
Data collected from episode 4029 with episode length of 120
Data collected from episode 4030 with episode length of 32
Data collected from episode 4031 with episode length of 25
Data collected from episode 4032 with episode length of 118
Data collected from episode 4033 with episode length of 120
Data collected from episode 4034 with episode length of 120
Data collected from episode 4035 with episode length of 41
Data collected from episode 4036 with episode length of 35
Data collected from episode 4037 with episode length of 36
Data collected from episode 4038 with episode length of 116
Data collected from episode 4039 with episode length of 116
Data collected from episode 4040 with episode length of 117
Data collected from episode 4041 with episode length of 119
Data collected from episode 4042 with episode length of 117
Data collected from episode 4043 with episode length of 120
Data collected from episode 4044 with episode length of 25
Data collected from episode 4045 with episode length of 116
Data collected from episode 4046 with episode length of 11
Data collected from episode 4047 with episode length of 118
Data collected from episode 4048 with episode length of 116
Data collected from episode 4049 with episode length of 119
Data collected from episode 4050 with episode length of 120
Data collected from episode 4051 with episode length of 116
Data collected from episode 4052 with episode length of 116
Data collected from episode 4053 with episode length of 117
Data collected from episode 4054 with episode length of 115
Data collected from episode 4055 with episode length of 27
Data collected from episode 4056 with episode length of 33
Data collected from episode 4057 with episode length of 119
Data collected from episode 4058 with episode length of 119
Data collected from episode 4059 with episode length of 62
Data collected from episode 4060 with episode length of 118
Data collected from episode 4061 with episode length of 115
Data collected from episode 4062 with episode length of 115
Data collected from episode 4063 with episode length of 118
Data collected from episode 4064 with episode length of 119
Data collected from episode 4065 with episode length of 118
Data collected from episode 4066 with episode length of 117
Data collected from episode 4067 with episode length of 24
Data collected from episode 4068 with episode length of 116
Data collected from episode 4069 with episode length of 25
Data collected from episode 4070 with episode length of 32
Data collected from episode 4071 with episode length of 119
Data collected from episode 4072 with episode length of 119
Data collected from episode 4073 with episode length of 66
Data collected from episode 4074 with episode length of 118
Data collected from episode 4075 with episode length of 118
Data collected from episode 4076 with episode length of 39
Data collected from episode 4077 with episode length of 116
Data collected from episode 4078 with episode length of 115
Data collected from episode 4079 with episode length of 119
Data collected from episode 4080 with episode length of 46
Data collected from episode 4081 with episode length of 117
Data collected from episode 4082 with episode length of 50
Data collected from episode 4083 with episode length of 120
Data collected from episode 4084 with episode length of 120
Data collected from episode 4085 with episode length of 119
Data collected from episode 4086 with episode length of 120
Data collected from episode 4087 with episode length of 119
Data collected from episode 4088 with episode length of 32
Data collected from episode 4089 with episode length of 119
Data collected from episode 4090 with episode length of 37
Data collected from episode 4091 with episode length of 120
Data collected from episode 4092 with episode length of 117
Data collected from episode 4093 with episode length of 117
Data collected from episode 4094 with episode length of 119
Data collected from episode 4095 with episode length of 115
Data collected from episode 4096 with episode length of 119
Data collected from episode 4097 with episode length of 116
Data collected from episode 4098 with episode length of 35
Data collected from episode 4099 with episode length of 115
Data collected from episode 4100 with episode length of 118
Data collected from episode 4101 with episode length of 116
Data collected from episode 4102 with episode length of 119
Data collected from episode 4103 with episode length of 115
Data collected from episode 4104 with episode length of 31
Data collected from episode 4105 with episode length of 120
Data collected from episode 4106 with episode length of 117
Data collected from episode 4107 with episode length of 117
Data collected from episode 4108 with episode length of 120
Data collected from episode 4109 with episode length of 115
Data collected from episode 4110 with episode length of 119
Data collected from episode 4111 with episode length of 118
Data collected from episode 4112 with episode length of 117
Data collected from episode 4113 with episode length of 117
Data collected from episode 4114 with episode length of 24
Data collected from episode 4115 with episode length of 39
Data collected from episode 4116 with episode length of 119
Data collected from episode 4117 with episode length of 119
Data collected from episode 4118 with episode length of 115
Data collected from episode 4119 with episode length of 58
Data collected from episode 4120 with episode length of 35
Data collected from episode 4121 with episode length of 26
Data collected from episode 4122 with episode length of 116
Data collected from episode 4123 with episode length of 36
Data collected from episode 4124 with episode length of 116
Data collected from episode 4125 with episode length of 116
Data collected from episode 4126 with episode length of 20
Data collected from episode 4127 with episode length of 28
Data collected from episode 4128 with episode length of 115
Data collected from episode 4129 with episode length of 118
Data collected from episode 4130 with episode length of 115
Data collected from episode 4131 with episode length of 115
Data collected from episode 4132 with episode length of 119
Data collected from episode 4133 with episode length of 25
Data collected from episode 4134 with episode length of 60
Data collected from episode 4135 with episode length of 118
Data collected from episode 4136 with episode length of 116
Data collected from episode 4137 with episode length of 115
Data collected from episode 4138 with episode length of 119
Data collected from episode 4139 with episode length of 33
Data collected from episode 4140 with episode length of 24
Data collected from episode 4141 with episode length of 118
Data collected from episode 4142 with episode length of 119
Data collected from episode 4143 with episode length of 117
Data collected from episode 4144 with episode length of 118
Data collected from episode 4145 with episode length of 116
Data collected from episode 4146 with episode length of 116
Data collected from episode 4147 with episode length of 117
Data collected from episode 4148 with episode length of 119
Data collected from episode 4149 with episode length of 118
Data collected from episode 4150 with episode length of 118
Data collected from episode 4151 with episode length of 116
Data collected from episode 4152 with episode length of 115
Data collected from episode 4153 with episode length of 117
Data collected from episode 4154 with episode length of 116
Data collected from episode 4155 with episode length of 119
Data collected from episode 4156 with episode length of 118
Data collected from episode 4157 with episode length of 119
Data collected from episode 4158 with episode length of 119
Data collected from episode 4159 with episode length of 119
Data collected from episode 4160 with episode length of 25
Data collected from episode 4161 with episode length of 116
Data collected from episode 4162 with episode length of 116
Data collected from episode 4163 with episode length of 116
Data collected from episode 4164 with episode length of 116
Data collected from episode 4165 with episode length of 115
Data collected from episode 4166 with episode length of 107
Data collected from episode 4167 with episode length of 120
Data collected from episode 4168 with episode length of 117
Data collected from episode 4169 with episode length of 119
Data collected from episode 4170 with episode length of 115
Data collected from episode 4171 with episode length of 10
Data collected from episode 4172 with episode length of 120
Data collected from episode 4173 with episode length of 55
Data collected from episode 4174 with episode length of 117
Data collected from episode 4175 with episode length of 118
Data collected from episode 4176 with episode length of 24
Data collected from episode 4177 with episode length of 118
Data collected from episode 4178 with episode length of 119
Data collected from episode 4179 with episode length of 116
Data collected from episode 4180 with episode length of 120
Data collected from episode 4181 with episode length of 120
Data collected from episode 4182 with episode length of 120
Data collected from episode 4183 with episode length of 119
Data collected from episode 4184 with episode length of 116
Data collected from episode 4185 with episode length of 120
Data collected from episode 4186 with episode length of 117
Data collected from episode 4187 with episode length of 118
Data collected from episode 4188 with episode length of 119
Data collected from episode 4189 with episode length of 120
Data collected from episode 4190 with episode length of 115
Data collected from episode 4191 with episode length of 117
Data collected from episode 4192 with episode length of 116
Data collected from episode 4193 with episode length of 119
Data collected from episode 4194 with episode length of 116
Data collected from episode 4195 with episode length of 47
Data collected from episode 4196 with episode length of 28
Data collected from episode 4197 with episode length of 9
Data collected from episode 4198 with episode length of 116
Data collected from episode 4199 with episode length of 117
Data collected from episode 4200 with episode length of 120
Data collected from episode 4201 with episode length of 116
Data collected from episode 4202 with episode length of 115
Data collected from episode 4203 with episode length of 119
Data collected from episode 4204 with episode length of 118
Data collected from episode 4205 with episode length of 56
Data collected from episode 4206 with episode length of 119
Data collected from episode 4207 with episode length of 116
Data collected from episode 4208 with episode length of 119
Data collected from episode 4209 with episode length of 18
Data collected from episode 4210 with episode length of 118
Data collected from episode 4211 with episode length of 116
Data collected from episode 4212 with episode length of 116
Data collected from episode 4213 with episode length of 25
Data collected from episode 4214 with episode length of 32
Data collected from episode 4215 with episode length of 36
Data collected from episode 4216 with episode length of 115
Data collected from episode 4217 with episode length of 40
Data collected from episode 4218 with episode length of 120
Data collected from episode 4219 with episode length of 118
Data collected from episode 4220 with episode length of 119
Data collected from episode 4221 with episode length of 119
Data collected from episode 4222 with episode length of 116
Data collected from episode 4223 with episode length of 119
Data collected from episode 4224 with episode length of 117
Data collected from episode 4225 with episode length of 116
Data collected from episode 4226 with episode length of 116
Data collected from episode 4227 with episode length of 117
Data collected from episode 4228 with episode length of 30
Data collected from episode 4229 with episode length of 119
Data collected from episode 4230 with episode length of 115
Data collected from episode 4231 with episode length of 115
Data collected from episode 4232 with episode length of 120
Data collected from episode 4233 with episode length of 118
Data collected from episode 4234 with episode length of 118
Data collected from episode 4235 with episode length of 49
Data collected from episode 4236 with episode length of 119
Data collected from episode 4237 with episode length of 115
Data collected from episode 4238 with episode length of 120
Data collected from episode 4239 with episode length of 29
Data collected from episode 4240 with episode length of 119
Data collected from episode 4241 with episode length of 118
Data collected from episode 4242 with episode length of 116
Data collected from episode 4243 with episode length of 115
Data collected from episode 4244 with episode length of 115
Data collected from episode 4245 with episode length of 120
Data collected from episode 4246 with episode length of 26
Data collected from episode 4247 with episode length of 33
Data collected from episode 4248 with episode length of 27
Data collected from episode 4249 with episode length of 118
Data collected from episode 4250 with episode length of 119
Data collected from episode 4251 with episode length of 22
Data collected from episode 4252 with episode length of 119
Data collected from episode 4253 with episode length of 37
Data collected from episode 4254 with episode length of 119
Data collected from episode 4255 with episode length of 117
Data collected from episode 4256 with episode length of 120
Data collected from episode 4257 with episode length of 118
Data collected from episode 4258 with episode length of 116
Data collected from episode 4259 with episode length of 115
Data collected from episode 4260 with episode length of 37
Data collected from episode 4261 with episode length of 117
Data collected from episode 4262 with episode length of 115
Data collected from episode 4263 with episode length of 119
Data collected from episode 4264 with episode length of 119
Data collected from episode 4265 with episode length of 119
Data collected from episode 4266 with episode length of 119
Data collected from episode 4267 with episode length of 118
Data collected from episode 4268 with episode length of 117
Data collected from episode 4269 with episode length of 36
Data collected from episode 4270 with episode length of 119
Data collected from episode 4271 with episode length of 115
Data collected from episode 4272 with episode length of 117
Data collected from episode 4273 with episode length of 117
Data collected from episode 4274 with episode length of 117
Data collected from episode 4275 with episode length of 50
Data collected from episode 4276 with episode length of 115
Data collected from episode 4277 with episode length of 119
Data collected from episode 4278 with episode length of 29
Data collected from episode 4279 with episode length of 23
Data collected from episode 4280 with episode length of 115
Data collected from episode 4281 with episode length of 30
Data collected from episode 4282 with episode length of 116
Data collected from episode 4283 with episode length of 118
Data collected from episode 4284 with episode length of 116
Data collected from episode 4285 with episode length of 116
Data collected from episode 4286 with episode length of 120
Data collected from episode 4287 with episode length of 115
Data collected from episode 4288 with episode length of 61
Data collected from episode 4289 with episode length of 119
Data collected from episode 4290 with episode length of 25
Data collected from episode 4291 with episode length of 45
Data collected from episode 4292 with episode length of 118
Data collected from episode 4293 with episode length of 19
Data collected from episode 4294 with episode length of 117
Data collected from episode 4295 with episode length of 119
Data collected from episode 4296 with episode length of 119
Data collected from episode 4297 with episode length of 11
Data collected from episode 4298 with episode length of 45
Data collected from episode 4299 with episode length of 18
Data collected from episode 4300 with episode length of 120
Data collected from episode 4301 with episode length of 116
Data collected from episode 4302 with episode length of 120
Data collected from episode 4303 with episode length of 33
Data collected from episode 4304 with episode length of 35
Data collected from episode 4305 with episode length of 115
Data collected from episode 4306 with episode length of 118
Data collected from episode 4307 with episode length of 116
Data collected from episode 4308 with episode length of 116
Data collected from episode 4309 with episode length of 118
Data collected from episode 4310 with episode length of 32
Data collected from episode 4311 with episode length of 20
Data collected from episode 4312 with episode length of 117
Data collected from episode 4313 with episode length of 117
Data collected from episode 4314 with episode length of 115
Data collected from episode 4315 with episode length of 30
Data collected from episode 4316 with episode length of 120
Data collected from episode 4317 with episode length of 115
Data collected from episode 4318 with episode length of 120
Data collected from episode 4319 with episode length of 118
Data collected from episode 4320 with episode length of 118
Data collected from episode 4321 with episode length of 21
Data collected from episode 4322 with episode length of 20
Data collected from episode 4323 with episode length of 118
Data collected from episode 4324 with episode length of 35
Data collected from episode 4325 with episode length of 49
Data collected from episode 4326 with episode length of 120
Data collected from episode 4327 with episode length of 118
Data collected from episode 4328 with episode length of 116
Data collected from episode 4329 with episode length of 116
Data collected from episode 4330 with episode length of 119
Data collected from episode 4331 with episode length of 115
Data collected from episode 4332 with episode length of 116
Data collected from episode 4333 with episode length of 120
Data collected from episode 4334 with episode length of 120
Data collected from episode 4335 with episode length of 34
Data collected from episode 4336 with episode length of 120
Data collected from episode 4337 with episode length of 119
Data collected from episode 4338 with episode length of 120
Data collected from episode 4339 with episode length of 117
Data collected from episode 4340 with episode length of 120
Data collected from episode 4341 with episode length of 117
Data collected from episode 4342 with episode length of 115
Data collected from episode 4343 with episode length of 118
Data collected from episode 4344 with episode length of 117
Data collected from episode 4345 with episode length of 120
Data collected from episode 4346 with episode length of 115
Data collected from episode 4347 with episode length of 117
Data collected from episode 4348 with episode length of 23
Data collected from episode 4349 with episode length of 116
Data collected from episode 4350 with episode length of 118
Data collected from episode 4351 with episode length of 116
Data collected from episode 4352 with episode length of 118
Data collected from episode 4353 with episode length of 27
Data collected from episode 4354 with episode length of 27
Data collected from episode 4355 with episode length of 119
Data collected from episode 4356 with episode length of 115
Data collected from episode 4357 with episode length of 118
Data collected from episode 4358 with episode length of 63
Data collected from episode 4359 with episode length of 118
Data collected from episode 4360 with episode length of 24
Data collected from episode 4361 with episode length of 116
Data collected from episode 4362 with episode length of 115
Data collected from episode 4363 with episode length of 42
Data collected from episode 4364 with episode length of 16
Data collected from episode 4365 with episode length of 115
Data collected from episode 4366 with episode length of 115
Data collected from episode 4367 with episode length of 115
Data collected from episode 4368 with episode length of 116
Data collected from episode 4369 with episode length of 116
Data collected from episode 4370 with episode length of 119
Data collected from episode 4371 with episode length of 119
Data collected from episode 4372 with episode length of 119
Data collected from episode 4373 with episode length of 118
Data collected from episode 4374 with episode length of 119
Data collected from episode 4375 with episode length of 120
Data collected from episode 4376 with episode length of 118
Data collected from episode 4377 with episode length of 26
Data collected from episode 4378 with episode length of 115
Data collected from episode 4379 with episode length of 38
Data collected from episode 4380 with episode length of 119
Data collected from episode 4381 with episode length of 45
Data collected from episode 4382 with episode length of 120
Data collected from episode 4383 with episode length of 117
Data collected from episode 4384 with episode length of 21
Data collected from episode 4385 with episode length of 116
Data collected from episode 4386 with episode length of 120
Data collected from episode 4387 with episode length of 118
Data collected from episode 4388 with episode length of 118
Data collected from episode 4389 with episode length of 119
Data collected from episode 4390 with episode length of 35
Data collected from episode 4391 with episode length of 29
Data collected from episode 4392 with episode length of 117
Data collected from episode 4393 with episode length of 33
Data collected from episode 4394 with episode length of 22
Data collected from episode 4395 with episode length of 44
Data collected from episode 4396 with episode length of 120
Data collected from episode 4397 with episode length of 115
Data collected from episode 4398 with episode length of 117
Data collected from episode 4399 with episode length of 115
Data collected from episode 4400 with episode length of 46
Data collected from episode 4401 with episode length of 118
Data collected from episode 4402 with episode length of 116
Data collected from episode 4403 with episode length of 21
Data collected from episode 4404 with episode length of 118
Data collected from episode 4405 with episode length of 116
Data collected from episode 4406 with episode length of 31
Data collected from episode 4407 with episode length of 119
Data collected from episode 4408 with episode length of 39
Data collected from episode 4409 with episode length of 21
Data collected from episode 4410 with episode length of 118
Data collected from episode 4411 with episode length of 115
Data collected from episode 4412 with episode length of 19
Data collected from episode 4413 with episode length of 117
Data collected from episode 4414 with episode length of 119
Data collected from episode 4415 with episode length of 120
Data collected from episode 4416 with episode length of 116
Data collected from episode 4417 with episode length of 120
Data collected from episode 4418 with episode length of 54
Data collected from episode 4419 with episode length of 34
Data collected from episode 4420 with episode length of 33
Data collected from episode 4421 with episode length of 117
Data collected from episode 4422 with episode length of 116
Data collected from episode 4423 with episode length of 118
Data collected from episode 4424 with episode length of 116
Data collected from episode 4425 with episode length of 115
Data collected from episode 4426 with episode length of 116
Data collected from episode 4427 with episode length of 117
Data collected from episode 4428 with episode length of 117
Data collected from episode 4429 with episode length of 119
Data collected from episode 4430 with episode length of 41
Data collected from episode 4431 with episode length of 117
Data collected from episode 4432 with episode length of 33
Data collected from episode 4433 with episode length of 29
Data collected from episode 4434 with episode length of 118
Data collected from episode 4435 with episode length of 115
Data collected from episode 4436 with episode length of 119
Data collected from episode 4437 with episode length of 118
Data collected from episode 4438 with episode length of 116
Data collected from episode 4439 with episode length of 117
Data collected from episode 4440 with episode length of 117
Data collected from episode 4441 with episode length of 119
Data collected from episode 4442 with episode length of 56
Data collected from episode 4443 with episode length of 115
Data collected from episode 4444 with episode length of 115
Data collected from episode 4445 with episode length of 36
Data collected from episode 4446 with episode length of 115
Data collected from episode 4447 with episode length of 118
Data collected from episode 4448 with episode length of 52
Data collected from episode 4449 with episode length of 23
Data collected from episode 4450 with episode length of 120
Data collected from episode 4451 with episode length of 119
Data collected from episode 4452 with episode length of 116
Data collected from episode 4453 with episode length of 34
Data collected from episode 4454 with episode length of 116
Data collected from episode 4455 with episode length of 117
Data collected from episode 4456 with episode length of 117
Data collected from episode 4457 with episode length of 120
Data collected from episode 4458 with episode length of 115
Data collected from episode 4459 with episode length of 117
Data collected from episode 4460 with episode length of 119
Data collected from episode 4461 with episode length of 45
Data collected from episode 4462 with episode length of 118
Data collected from episode 4463 with episode length of 33
Data collected from episode 4464 with episode length of 117
Data collected from episode 4465 with episode length of 25
Data collected from episode 4466 with episode length of 118
Data collected from episode 4467 with episode length of 35
Data collected from episode 4468 with episode length of 33
Data collected from episode 4469 with episode length of 116
Data collected from episode 4470 with episode length of 40
Data collected from episode 4471 with episode length of 117
Data collected from episode 4472 with episode length of 24
Data collected from episode 4473 with episode length of 115
Data collected from episode 4474 with episode length of 119
Data collected from episode 4475 with episode length of 116
Data collected from episode 4476 with episode length of 119
Data collected from episode 4477 with episode length of 115
Data collected from episode 4478 with episode length of 31
Data collected from episode 4479 with episode length of 17
Data collected from episode 4480 with episode length of 29
Data collected from episode 4481 with episode length of 42
Data collected from episode 4482 with episode length of 115
Data collected from episode 4483 with episode length of 52
Data collected from episode 4484 with episode length of 30
Data collected from episode 4485 with episode length of 115
Data collected from episode 4486 with episode length of 116
Data collected from episode 4487 with episode length of 117
Data collected from episode 4488 with episode length of 117
Data collected from episode 4489 with episode length of 33
Data collected from episode 4490 with episode length of 34
Data collected from episode 4491 with episode length of 117
Data collected from episode 4492 with episode length of 115
Data collected from episode 4493 with episode length of 115
Data collected from episode 4494 with episode length of 15
Data collected from episode 4495 with episode length of 116
Data collected from episode 4496 with episode length of 118
Data collected from episode 4497 with episode length of 118
Data collected from episode 4498 with episode length of 18
Data collected from episode 4499 with episode length of 11
Data collected from episode 4500 with episode length of 46
Data collected from episode 4501 with episode length of 118
Data collected from episode 4502 with episode length of 26
Data collected from episode 4503 with episode length of 118
Data collected from episode 4504 with episode length of 30
Data collected from episode 4505 with episode length of 53
Data collected from episode 4506 with episode length of 116
Data collected from episode 4507 with episode length of 118
Data collected from episode 4508 with episode length of 120
Data collected from episode 4509 with episode length of 117
Data collected from episode 4510 with episode length of 115
Data collected from episode 4511 with episode length of 43
Data collected from episode 4512 with episode length of 30
Data collected from episode 4513 with episode length of 120
Data collected from episode 4514 with episode length of 120
Data collected from episode 4515 with episode length of 120
Data collected from episode 4516 with episode length of 116
Data collected from episode 4517 with episode length of 119
Data collected from episode 4518 with episode length of 115
Data collected from episode 4519 with episode length of 119
Data collected from episode 4520 with episode length of 119
Data collected from episode 4521 with episode length of 119
Data collected from episode 4522 with episode length of 119
Data collected from episode 4523 with episode length of 115
Data collected from episode 4524 with episode length of 61
Data collected from episode 4525 with episode length of 25
Data collected from episode 4526 with episode length of 117
Data collected from episode 4527 with episode length of 49
Data collected from episode 4528 with episode length of 118
Data collected from episode 4529 with episode length of 120
Data collected from episode 4530 with episode length of 116
Data collected from episode 4531 with episode length of 118
Data collected from episode 4532 with episode length of 120
Data collected from episode 4533 with episode length of 120
Data collected from episode 4534 with episode length of 117
Data collected from episode 4535 with episode length of 117
Data collected from episode 4536 with episode length of 35
Data collected from episode 4537 with episode length of 119
Data collected from episode 4538 with episode length of 116
Data collected from episode 4539 with episode length of 28
Data collected from episode 4540 with episode length of 115
Data collected from episode 4541 with episode length of 115
Data collected from episode 4542 with episode length of 120
Data collected from episode 4543 with episode length of 116
Data collected from episode 4544 with episode length of 120
Data collected from episode 4545 with episode length of 118
Data collected from episode 4546 with episode length of 106
Data collected from episode 4547 with episode length of 120
Data collected from episode 4548 with episode length of 26
Data collected from episode 4549 with episode length of 33
Data collected from episode 4550 with episode length of 117
Data collected from episode 4551 with episode length of 19
Data collected from episode 4552 with episode length of 82
Data collected from episode 4553 with episode length of 115
Data collected from episode 4554 with episode length of 120
Data collected from episode 4555 with episode length of 116
Data collected from episode 4556 with episode length of 33
Data collected from episode 4557 with episode length of 116
Data collected from episode 4558 with episode length of 116
Data collected from episode 4559 with episode length of 119
Data collected from episode 4560 with episode length of 117
Data collected from episode 4561 with episode length of 21
Data collected from episode 4562 with episode length of 120
Data collected from episode 4563 with episode length of 120
Data collected from episode 4564 with episode length of 116
Data collected from episode 4565 with episode length of 116
Data collected from episode 4566 with episode length of 13
Data collected from episode 4567 with episode length of 40
Data collected from episode 4568 with episode length of 24
Data collected from episode 4569 with episode length of 120
Data collected from episode 4570 with episode length of 115
Data collected from episode 4571 with episode length of 117
Data collected from episode 4572 with episode length of 35
Data collected from episode 4573 with episode length of 118
Data collected from episode 4574 with episode length of 117
Data collected from episode 4575 with episode length of 18
Data collected from episode 4576 with episode length of 118
Data collected from episode 4577 with episode length of 29
Data collected from episode 4578 with episode length of 32
Data collected from episode 4579 with episode length of 36
Data collected from episode 4580 with episode length of 120
