,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
"{2: [15, 20]}",-0.0033,0.0006,0.0009,0.0013,-0.0001,-0.0017,0.0002,-0.0014,0.0119,0.01,0.0019,0.0007,0.013,-0.0004,0.0026,0.0003,0.0004,0.0546,-0.0018,-0.0017,0.8051,-0.0027,-0.0067,-0.0016,0.982,-0.0016,-0.001,-0.0023,0.9496,0.0082,0.0004,0.0003,0.3061,0.0512,-0.0011,-0.0054,0.9337,-0.0031,-0.0027,-0.0013,0.8932,0.0429,-0.0003,-0.0011,0.9672,-0.0015,-0.0044,-0.0026,0.6748,0.0025,-0.0016,-0.0007,0.9677,-0.0001,-0.0016,0.0003,-0.001,0.0028,0.0001,0.0002,0.4689,-0.0011,-0.0,0.0019,0.0696,0.0002,0.0044,0.0004,0.1457,0.0016,-0.0001,-0.0009,0.9482,0.6584,-0.0017,0.0005,-0.0011,0.0019,-0.0033,-0.0034,-0.0019,0.0044,0.0002,-0.0008,0.5212,-0.0009,0.0,0.0011,0.0016,0.0023,0.0007,0.0002,0.0028,-0.0006,0.0002,0.0012
"{2: [15, 21]}",0.0289,0.0268,0.1038,0.0228,0.0289,0.0085,0.2088,0.0055,0.0251,0.0858,0.0764,0.0461,0.0952,0.025,0.2875,0.0119,0.0052,0.3809,0.5088,0.0112,0.0509,0.0076,0.2463,0.0148,0.0143,0.0653,0.2193,0.0315,0.1421,0.1186,0.1111,0.0129,0.0003,0.7062,0.3383,0.0067,0.114,0.0208,0.0615,0.0188,0.0231,0.4009,0.3609,0.05,0.107,0.1808,0.1726,0.0206,0.072,0.1636,0.2345,0.047,0.1496,0.1812,0.0549,0.1036,0.0033,0.017,0.0068,0.0032,0.0251,0.003,-0.0707,-0.0107,0.0336,0.0417,0.0946,0.0257,0.1013,0.0467,0.1756,0.0066,0.0917,0.8951,0.1357,0.0429,-0.007,0.1085,0.1206,0.0143,0.0079,0.0422,0.2316,0.006,0.0345,0.0172,0.0317,0.0307,0.0021,0.0129,0.34,0.0009,0.018,0.0188,0.0541,0.0331
"{2: [15, 22]}",0.67,0.0047,0.6987,0.011,0.0064,0.1531,0.0124,0.2697,0.7754,0.0568,0.6469,0.0234,0.0089,0.1668,0.0552,0.3893,0.0054,0.6775,0.0086,0.8355,0.6704,-0.0023,0.8294,0.0064,0.0037,0.1764,0.006,0.6704,0.7576,0.0113,0.6486,0.0088,0.0001,0.6775,0.0012,0.5628,0.8151,-0.0035,0.4572,0.0032,0.002,0.6137,0.0063,0.7744,0.8473,0.0008,0.752,0.0115,0.0168,0.2015,0.0043,0.6772,0.8273,0.0002,0.5519,0.0232,0.0021,0.0572,-0.0013,0.1398,0.2308,-0.0009,-0.0211,-0.005,0.8563,0.0191,0.7174,0.0177,0.014,0.4259,0.023,0.355,0.0277,0.8722,0.0098,0.0249,-0.0597,0.0042,0.4787,0.0021,0.0013,0.1602,0.0176,0.6659,0.8091,0.0006,0.2418,0.0164,-0.0032,0.064,0.0195,0.0003,0.5876,0.0002,0.4306,0.0106
"{2: [15, 23]}",-0.0002,0.0001,0.0054,0.0012,0.0008,-0.0004,-0.0005,0.0013,0.0,0.0003,0.0039,0.0033,0.0025,0.0035,-0.0027,0.0043,0.0011,0.0809,-0.0037,0.0053,0.0085,-0.0008,0.0086,0.0022,0.0012,0.0052,-0.0004,-0.0029,0.0077,0.0146,0.0025,0.0017,-0.0005,0.5347,-0.0018,0.0053,0.0392,0.0114,0.0005,0.019,-0.0013,0.0512,0.0014,0.0052,0.0018,0.0045,-0.0038,-0.003,0.0022,0.0063,-0.0012,0.0008,0.0005,-0.0,-0.0016,0.002,-0.001,0.0026,0.0017,-0.0004,0.0009,-0.0011,-0.0028,0.0051,0.0011,-0.0017,0.0068,0.0001,0.0014,0.0032,-0.0027,0.0004,0.0451,0.8494,0.007,0.014,-0.0182,0.0145,0.0151,0.6953,-0.0012,0.0175,0.0008,0.0006,0.001,-0.0012,0.0053,0.0022,0.0007,0.0028,0.0023,0.0002,0.0027,0.0012,0.0062,0.0023
"{2: [15, 24]}",0.0014,-0.0013,0.0064,0.1351,0.0261,-0.001,0.0169,-0.0028,0.0056,0.0473,0.0076,0.4812,0.1097,0.0031,0.0749,-0.0014,0.0036,0.0604,0.056,-0.004,0.0061,-0.0018,-0.0086,0.4773,0.0171,-0.0005,0.0851,-0.0006,0.0075,0.0848,-0.0003,0.0431,0.0008,0.0641,0.0111,-0.0055,0.0043,0.0019,-0.0028,0.1242,0.0024,0.0762,0.1354,-0.0009,0.0134,0.0088,-0.0096,0.0505,0.0031,0.0046,0.0306,-0.0019,0.0224,0.0008,-0.0035,0.0727,0.0009,0.0041,-0.0011,-0.0005,0.0011,-0.0024,-0.0005,0.003,0.0042,0.0087,0.0079,0.2479,0.1572,0.0104,0.0392,-0.0021,0.0263,0.8517,0.0025,0.2521,-0.0039,0.0449,-0.0037,0.6258,0.0003,0.0054,0.1341,-0.0015,0.0016,-0.0014,0.0,0.4289,0.0013,0.0013,0.2405,0.0005,0.0022,-0.0009,0.0004,0.2427
"{2: [15, 25]}",-0.0004,0.0005,0.0045,-0.0004,0.0005,-0.0015,0.0001,-0.0012,-0.004,0.0099,0.0076,-0.0002,0.0007,-0.0005,0.0004,0.0001,-0.0003,0.0694,-0.0029,-0.0021,0.0049,-0.0023,0.0015,-0.0002,0.0019,-0.0011,-0.0006,-0.0003,0.0009,0.0031,0.0016,0.0002,-0.0025,0.0802,0.0015,-0.0051,-0.0007,-0.0029,-0.0016,-0.0018,-0.0016,0.0539,0.0009,0.0003,0.0022,0.003,-0.0014,-0.0008,0.0021,0.0017,-0.0007,-0.0001,0.0038,-0.0019,-0.0008,0.005,-0.0004,0.0036,-0.0009,0.0002,0.0012,-0.0017,0.0013,0.0015,-0.0015,-0.0048,0.0128,0.0006,0.0017,0.0001,-0.0028,-0.0007,-0.0013,0.0478,-0.0021,-0.001,-0.0024,-0.0001,-0.0046,-0.004,-0.0006,0.0058,0.0021,-0.0006,0.0009,-0.0004,0.0021,0.0007,0.0022,0.002,0.0031,0.0041,0.0019,0.0001,0.0022,0.0005
"{2: [15, 26]}",0.0123,0.0097,0.0436,0.0015,0.0171,0.0205,0.0122,-0.0016,0.0085,0.0268,0.0238,0.0031,0.0206,0.0175,0.0252,0.0031,0.0165,0.1489,0.0123,-0.0001,0.0569,0.0229,0.042,0.0088,0.0166,0.019,0.0046,0.0529,0.0182,0.0892,0.0099,0.0006,0.0118,0.2105,0.0116,-0.0024,0.0573,0.0499,0.0144,0.0041,0.0429,0.2227,0.0123,0.0032,0.0455,0.0286,0.1001,0.0049,0.0384,0.0439,0.004,-0.002,0.0346,0.0298,0.0313,0.0032,0.01,0.0485,-0.0119,0.0005,0.0042,0.0197,-0.008,0.0103,0.0151,0.0146,0.0318,0.0019,0.0287,0.0394,0.0211,-0.0004,0.0208,0.8266,-0.0019,0.0032,-0.0031,0.0067,0.0266,0.002,0.0079,0.0549,0.0215,-0.0002,0.0078,0.006,0.0163,0.0122,-0.0035,0.0097,0.0309,0.0018,0.0074,0.0045,0.0223,0.0023
"{2: [15, 27]}",-0.0001,0.0005,0.001,0.0001,0.0011,-0.002,0.0002,-0.0011,-0.0001,0.0082,0.002,0.0,0.0039,-0.0001,0.0023,0.0004,0.0002,0.0601,-0.0015,-0.0016,0.0155,-0.0026,-0.0056,-0.001,0.0026,-0.0013,-0.0012,-0.0023,0.0079,0.0104,0.0004,0.0007,-0.0017,0.0977,-0.0003,-0.0053,0.0073,-0.0033,-0.0024,0.0008,0.0002,0.039,-0.0003,0.0001,0.0114,-0.0008,-0.0026,-0.0028,0.003,0.0022,-0.0014,-0.0012,0.011,-0.0008,-0.0017,0.0007,0.0004,0.0034,0.0009,0.0001,0.0013,-0.0011,0.0005,0.0012,0.0009,0.0005,0.0042,0.0003,0.0041,0.0017,0.0001,-0.0007,0.0048,0.5411,-0.0018,0.0005,-0.0067,0.0025,-0.0031,-0.0031,-0.0006,0.005,0.0003,-0.0008,0.0011,-0.0009,0.0001,0.0009,0.0008,0.0019,0.0008,0.0003,0.0021,-0.0007,0.0001,0.0003
"{2: [15, 28]}",0.0003,0.0001,0.533,0.0009,0.0006,0.0008,0.0137,-0.0013,0.0002,0.0193,0.1882,0.0002,0.002,0.0001,0.1335,0.001,-0.0003,0.1249,0.97,-0.0018,0.0067,-0.0031,0.9204,0.0004,0.0018,0.0015,0.9038,0.0183,0.0028,0.015,0.6695,0.0011,-0.0018,0.0808,0.8031,-0.0047,0.0028,-0.0042,0.9334,-0.0003,-0.0017,0.0897,0.9699,0.0017,-0.0013,0.0017,0.9429,-0.0008,0.0003,0.0048,0.9535,0.0001,0.0026,-0.0014,0.9542,0.0038,-0.0001,0.0062,-0.0073,0.0002,0.0004,-0.0005,-0.0229,0.0006,0.001,0.0018,0.0483,0.0011,0.0027,0.0143,0.0522,-0.0009,0.0003,0.7066,0.0287,0.0,-0.0045,0.0043,0.7088,-0.0029,-0.0007,0.0288,0.1217,-0.0005,0.0009,0.0006,0.2163,0.005,0.0009,0.009,0.153,0.0014,0.0025,0.0032,0.7894,0.0023
"{2: [15, 29]}",0.0002,0.0005,0.001,0.0,0.0006,-0.0021,0.0001,-0.0013,0.0004,0.0091,0.002,-0.0,0.0021,-0.0003,0.0023,0.0003,-0.0002,0.0571,-0.0015,-0.0017,0.0085,-0.0027,-0.0061,-0.0013,0.0014,-0.0014,-0.001,-0.0013,0.0038,0.0101,0.0004,0.0005,-0.0025,0.051,-0.0004,-0.0051,0.0022,-0.0032,-0.0025,-0.0013,-0.0009,0.0428,-0.0004,0.0004,0.0024,-0.0009,-0.0032,-0.0016,0.0012,0.003,-0.0015,-0.0005,0.0035,0.0001,-0.0016,0.0016,-0.0001,0.0032,-0.0004,0.0002,0.0007,-0.0011,-0.0001,0.0005,0.0013,0.0004,0.0046,0.0002,0.0024,0.0014,0.0,-0.0007,0.0005,0.5301,-0.0019,0.0005,-0.0053,0.0019,-0.0027,-0.0026,-0.0007,0.005,0.0002,-0.0007,0.0009,-0.0009,0.0,0.0007,0.0012,0.002,0.0006,0.0008,0.0019,-0.0008,0.0,0.0004
"{2: [15, 30]}",0.0005,0.0005,0.001,0.0003,0.0007,-0.002,0.0001,-0.0013,0.0009,0.0086,0.0022,0.0001,0.0024,0.0005,0.0052,0.0004,0.0,0.0776,-0.0021,-0.0017,0.0087,-0.0019,-0.0055,-0.0013,0.0016,-0.0008,-0.0009,-0.0016,0.0025,0.0088,0.0008,0.0005,-0.0021,0.0338,0.0002,-0.0052,0.0009,-0.0016,-0.0027,-0.0021,-0.001,0.0663,0.0025,0.0008,0.0012,0.001,-0.0017,-0.003,0.002,0.0052,-0.001,-0.0005,0.0019,0.0004,-0.0012,0.0009,-0.0001,0.0031,-0.0007,0.0001,0.0004,-0.0009,-0.0002,0.0007,0.0013,0.0016,0.0041,0.0003,0.0026,0.0032,0.0003,-0.0007,0.0046,0.6221,-0.0018,0.0005,-0.0049,0.0042,-0.0033,-0.0027,-0.0007,0.0051,0.0003,-0.0007,0.0011,-0.0005,-0.0,0.0007,0.0011,0.0021,0.0006,0.0,0.0021,-0.0009,0.0001,0.0005
"{2: [15, 31]}",-0.0002,0.0002,0.0003,-0.0006,0.0008,-0.0033,-0.0001,-0.0015,0.0005,0.0093,0.0017,-0.0003,0.0015,-0.001,0.0031,0.0005,0.0006,0.0463,-0.0027,-0.0032,0.0038,-0.0035,-0.007,-0.0009,0.0015,-0.0029,-0.0013,0.0004,0.0044,0.0108,-0.0003,-0.0002,-0.0026,0.0762,0.0009,-0.0045,0.0041,-0.0004,-0.0011,-0.0001,0.0004,0.0315,-0.0008,0.0006,0.0022,-0.0012,-0.009,-0.0025,0.0015,0.0008,-0.0018,-0.001,0.0049,0.0017,-0.0029,0.0017,0.0001,0.0028,0.0008,0.0001,0.0009,-0.0007,-0.0007,0.0037,0.0011,-0.0009,0.0043,-0.0004,0.0018,-0.001,-0.0003,-0.0008,0.0034,0.8004,-0.0026,0.0023,-0.0076,0.0025,-0.0058,-0.0035,-0.0007,0.0047,0.0001,-0.0007,0.0009,-0.0004,-0.0001,0.0007,0.001,0.0017,0.0004,0.0012,0.002,-0.0003,0.0003,0.0006
"{2: [16, 17]}",0.2497,0.003,-0.0002,-0.0001,0.0491,0.0011,-0.0003,0.0079,0.0133,0.0114,-0.0001,0.0029,0.2271,-0.0014,0.0003,0.0184,0.855,-0.0038,-0.0006,0.1223,0.9541,0.1444,0.0032,0.0047,0.9697,0.003,0.0019,0.0663,0.9357,0.0493,-0.0008,0.0063,0.9552,-0.0076,0.0102,0.0658,0.9593,0.0264,0.0021,0.004,0.9641,-0.002,-0.0008,0.1614,0.9553,0.6593,-0.0016,-0.0002,0.9609,-0.0009,-0.0009,0.1024,0.9516,0.0732,-0.0021,0.0001,0.7236,-0.0024,0.0024,0.0034,0.3576,0.0198,-0.0007,0.0038,0.035,0.0041,-0.0004,0.0001,0.0342,-0.0004,0.0003,0.0359,0.9581,0.0101,-0.0001,0.0036,-0.0145,0.0721,0.0042,-0.0017,0.2316,-0.0002,0.0013,0.0086,0.9034,0.0079,-0.0003,-0.0003,0.0011,-0.0003,0.0015,0.0011,0.6225,0.0444,-0.0,0.0004
"{2: [16, 18]}",0.3291,0.027,-0.0009,0.0002,0.6639,0.0155,-0.0008,0.0193,0.0618,0.163,-0.0019,0.0029,0.9207,0.0079,-0.0037,0.1353,0.941,-0.0014,-0.0005,0.1205,0.95,0.2279,-0.001,0.0054,0.9692,0.0217,0.0013,0.1063,0.9274,0.2083,0.0016,0.0071,0.9114,0.0004,0.0041,0.0761,0.9584,0.0128,-0.001,0.0039,0.9616,0.0096,-0.0008,0.2463,0.9556,0.8286,-0.0023,0.0017,0.9578,0.0023,-0.0012,0.1266,0.9565,0.2082,0.0031,0.0006,0.8619,0.0049,0.0001,0.0046,0.3572,0.038,0.0025,0.0042,0.1697,0.0893,-0.0006,0.0002,0.7647,0.0131,-0.0031,0.1124,0.955,0.0215,0.0001,0.0065,-0.0102,0.2618,-0.002,-0.0001,0.5637,0.0015,0.0008,0.0191,0.9269,0.0628,-0.0003,0.0,0.0012,0.0017,-0.0003,0.0009,0.4501,0.2464,-0.0004,0.0009
"{2: [16, 19]}",0.1386,0.0033,-0.0014,-0.002,0.0232,-0.0036,-0.0017,0.0154,0.0275,0.009,-0.0006,0.0012,0.1331,-0.0012,-0.0012,0.0212,0.5903,-0.0101,-0.0044,0.0804,0.9484,0.1345,-0.0038,0.0001,0.9685,0.0111,0.0001,0.0471,0.9321,0.0707,0.0008,0.0064,0.8892,-0.0059,0.002,0.0251,0.9566,0.0166,-0.0002,0.0005,0.9499,-0.0093,-0.001,0.0571,0.9541,0.6333,-0.004,-0.0036,0.926,-0.0038,-0.003,0.0291,0.94,0.0322,-0.0017,-0.0012,0.7262,0.0008,0.0048,0.0036,0.3185,0.0153,0.003,0.005,0.1167,0.0042,-0.0013,-0.0015,0.0243,-0.0027,-0.0025,0.0133,0.9597,0.1011,-0.0008,0.0029,-0.0199,0.3906,-0.0041,-0.0024,0.1014,-0.0006,-0.0007,0.0062,0.8895,0.0123,-0.0013,-0.0015,0.0101,-0.0008,-0.001,0.0075,0.408,0.0695,-0.0003,-0.0011
"{2: [16, 20]}",0.9041,0.004,0.0,0.0027,0.862,0.002,0.0001,0.008,0.0168,0.0129,-0.0,0.0039,0.9278,0.0004,0.0004,0.0192,0.9741,-0.0027,-0.0001,0.0875,0.9723,0.064,-0.0,-0.0,0.9767,0.0026,0.0007,0.0755,0.9581,0.0262,0.0007,0.006,0.9662,-0.0051,0.0045,0.0248,0.9627,0.0114,0.0016,0.0021,0.9628,-0.0027,0.0001,0.0726,0.9661,0.4803,-0.0009,-0.0005,0.9627,-0.0004,-0.0,0.0617,0.9706,0.0457,-0.0001,-0.0001,0.9711,0.0,0.0026,0.0041,0.9689,0.0166,-0.0002,0.0034,0.1142,0.0062,0.0002,0.0005,0.8109,0.0014,0.0006,0.0435,0.9491,0.0129,0.0,0.0049,-0.0061,0.0759,0.0008,-0.002,0.9111,-0.0002,-0.0001,0.0084,0.9772,0.0075,-0.0001,0.0002,0.0007,0.0003,0.0001,0.0001,0.7916,0.041,0.0002,0.001
"{2: [16, 21]}",0.7334,0.0946,0.0306,0.0257,0.5921,0.0097,0.1988,0.0349,0.0338,0.3006,0.0228,0.0875,0.8184,0.0233,0.3482,0.0867,0.9373,0.0244,0.5543,0.2342,0.9675,0.5943,0.3898,0.0177,0.9768,0.0647,0.3829,0.4086,0.9526,0.4234,0.049,0.0371,0.9541,0.0316,0.4883,0.4172,0.9599,0.3933,0.0779,0.033,0.9646,0.0756,0.3545,0.8136,0.9596,0.9479,0.1749,0.0289,0.967,0.0439,0.2554,0.7533,0.9649,0.8784,0.0498,0.123,0.9194,0.0111,0.008,0.0058,0.8152,0.0656,-0.0755,-0.0058,0.2191,0.1835,0.0261,0.0327,0.4098,0.0221,0.3016,0.1533,0.9685,0.2665,0.3424,0.1017,-0.0181,0.7737,0.2098,0.0207,0.7609,0.006,0.205,0.0336,0.9561,0.2199,0.0122,0.0238,0.0007,0.004,0.3306,0.0016,0.8286,0.5413,0.0228,0.032
"{2: [16, 22]}",0.9407,0.006,0.4318,0.0179,0.0397,0.1647,0.0113,0.6773,0.4227,0.0263,0.3648,0.0633,0.4265,0.2224,0.0359,0.7518,0.6433,0.1663,0.0127,0.9507,0.9581,0.072,0.7917,0.0113,0.9607,0.2027,0.0109,0.8377,0.9471,0.0549,0.4897,0.0447,0.8832,0.2242,0.0068,0.8836,0.9612,0.0102,0.3966,0.0104,0.9623,0.2042,0.0074,0.9415,0.9551,0.6355,0.4717,0.0175,0.9533,0.0814,0.0065,0.9116,0.9565,0.0769,0.3257,0.0222,0.6407,0.0717,0.0011,0.3667,0.9194,0.024,-0.0206,-0.0001,0.8574,0.0121,0.4642,0.0312,0.1286,0.3064,0.0192,0.7774,0.9098,0.4339,0.0166,0.0591,-0.0668,0.0888,0.4774,0.0127,0.1914,0.0275,0.0139,0.9258,0.973,0.016,0.1006,0.0121,-0.0038,0.03,0.0171,-0.0,0.9223,0.0648,0.1974,0.011
"{2: [16, 23]}",0.4287,0.0038,0.0012,0.0027,0.1069,0.001,0.0006,0.0643,0.0429,0.0098,0.0007,0.0083,0.6025,0.0009,-0.0015,0.1546,0.8886,-0.0037,-0.003,0.3298,0.951,0.2577,0.0149,-0.0017,0.9641,0.009,0.0079,0.0689,0.9372,0.0893,0.0021,0.0111,0.9461,0.012,0.0028,0.1602,0.9586,0.0629,0.0014,0.0659,0.9613,-0.0021,0.0004,0.4449,0.9517,0.7227,0.0015,-0.0012,0.9575,-0.0003,-0.001,0.5432,0.956,0.1466,0.0025,-0.0012,0.6353,0.0032,0.0038,0.0022,0.3636,0.024,-0.0033,0.0077,0.1953,0.0071,0.0011,0.0008,0.1829,-0.0005,-0.0018,0.0584,0.9572,0.5996,0.0524,0.0131,-0.028,0.4915,0.0479,0.758,0.2203,0.0007,0.0004,0.0208,0.9347,0.0134,0.0012,0.0009,-0.0014,0.0001,0.0005,0.0002,0.6508,0.112,0.0027,0.002
"{2: [16, 24]}",0.5653,0.0023,0.0004,0.1163,0.8992,0.0016,0.0351,0.0072,0.6473,0.0446,0.0016,0.5231,0.9432,0.004,0.1475,0.0171,0.9164,-0.0051,0.0902,0.0968,0.8924,0.3278,-0.0044,0.6441,0.965,0.0054,0.1586,0.1391,0.9276,0.2729,-0.0008,0.1418,0.936,-0.0049,0.0398,0.0589,0.9525,0.041,-0.0003,0.3891,0.9623,-0.003,0.0554,0.6044,0.9508,0.7258,-0.0054,0.0637,0.9578,0.0006,0.0231,0.5019,0.9467,0.1505,-0.0026,0.0934,0.9314,0.0002,0.0009,0.0037,0.3366,0.0241,-0.0009,0.0062,0.5623,0.0186,0.0002,0.2195,0.9235,0.0038,0.099,0.0109,0.9188,0.0238,0.0077,0.328,-0.0131,0.3321,0.0014,0.6802,0.7338,-0.0004,0.164,0.0093,0.8868,0.0158,-0.0002,0.2273,-0.0001,-0.0005,0.1464,0.0004,0.5329,0.0969,0.0001,0.1497
"{2: [16, 25]}",0.427,0.0047,0.0012,0.0003,0.0826,0.0013,0.0004,0.0085,0.0217,0.0078,0.0025,0.0019,0.4375,-0.0005,-0.001,0.0118,0.8264,-0.0044,-0.001,0.0578,0.9377,0.044,0.0091,0.0013,0.9591,0.0045,0.0023,0.1144,0.9338,0.0244,0.0013,0.0066,0.8202,-0.0042,0.0059,0.0121,0.9597,0.0104,0.0019,0.0005,0.9605,-0.0028,0.0012,0.0804,0.9561,0.842,0.0043,0.0021,0.9564,-0.0005,0.0001,0.0495,0.9456,0.0963,0.0002,0.0022,0.6155,-0.0004,0.0009,0.0039,0.3421,0.0141,0.0005,0.0054,0.1359,0.0042,0.0017,0.0012,0.0874,-0.0011,-0.0028,0.0264,0.9546,-0.0025,-0.0003,0.005,-0.0168,0.0662,-0.0022,-0.0018,0.4486,0.0,0.0015,0.0096,0.9552,0.011,0.0003,-0.0001,0.0007,0.0002,0.0018,0.0034,0.5914,0.0542,0.0008,0.0006
"{2: [16, 26]}",0.694,0.0282,0.0366,0.0022,0.2328,0.0377,0.0123,0.0174,0.0612,0.1077,0.0195,0.0108,0.5017,0.0299,0.0196,0.051,0.8549,0.05,0.0146,0.1907,0.9159,0.4564,0.0776,0.016,0.9687,0.0635,0.0092,0.459,0.9269,0.2896,0.0137,0.0054,0.9209,0.0272,0.02,0.2528,0.9496,0.2332,0.0269,0.0102,0.9658,0.0621,0.0149,0.2454,0.953,0.8034,0.139,0.0106,0.9605,0.0378,0.0072,0.3493,0.9452,0.2896,0.0437,0.0063,0.8549,0.0444,-0.008,0.01,0.4197,0.1274,-0.01,0.0115,0.4267,0.0528,0.0175,0.0051,0.1392,0.0431,0.0199,0.1208,0.9272,0.1221,0.0011,0.0103,-0.0063,0.3596,0.0417,0.0095,0.4493,0.0172,0.0179,0.0202,0.9415,0.0439,0.0169,0.0085,-0.0037,0.0041,0.0243,0.0015,0.6552,0.0972,0.0229,0.0024
"{2: [16, 27]}",0.4318,0.0037,0.0001,0.001,0.0748,0.0019,0.0001,0.0085,0.0109,0.0116,0.0001,0.0034,0.3387,0.0008,0.0004,0.0179,0.8137,-0.0018,0.0003,0.0811,0.9454,0.0667,0.0008,0.0007,0.9679,0.0034,0.0005,0.0671,0.9335,0.0322,0.0006,0.0057,0.9165,-0.0035,0.0031,0.0362,0.9561,0.0124,0.0016,0.0038,0.9654,-0.0034,0.0001,0.1034,0.9588,0.5013,0.0011,-0.0006,0.9627,-0.0004,0.0001,0.0585,0.9541,0.0443,0.0001,-0.0001,0.8397,0.0001,0.0032,0.0038,0.5025,0.0172,0.0004,0.0045,0.0394,0.0061,0.0002,0.0005,0.0384,0.0015,0.0008,0.0386,0.956,0.0067,0.0002,0.005,-0.0157,0.103,0.0013,-0.0015,0.2386,-0.0002,-0.0,0.0084,0.9238,0.0077,-0.0001,-0.0001,-0.0003,-0.0002,0.0001,0.0002,0.5635,0.0398,0.0003,0.0002
"{2: [16, 28]}",0.3779,0.0034,0.0021,0.0021,0.098,0.0049,0.0248,0.0062,0.0191,0.0209,0.0015,0.0042,0.4814,-0.0001,0.0468,0.0622,0.7429,-0.002,0.9664,0.0932,0.9282,0.0807,0.9381,0.0066,0.9661,0.0079,0.9351,0.3235,0.9243,0.2284,0.0408,0.0086,0.9112,-0.0067,0.959,0.0382,0.9555,0.0082,0.9099,0.0029,0.9612,0.0088,0.9679,0.134,0.9501,0.7036,0.8777,0.0018,0.9579,0.002,0.9283,0.0767,0.9426,0.1047,0.9098,0.0018,0.6481,0.0011,-0.0062,0.0035,0.3489,0.0193,-0.0265,0.0032,0.0956,0.0037,0.0027,0.0016,0.0916,0.0051,0.0168,0.0399,0.9526,0.0451,0.3724,0.0059,-0.0152,0.1243,0.9027,-0.0028,0.2159,0.003,0.154,0.0096,0.9066,0.0147,0.0274,0.0022,-0.0003,0.0026,0.1015,0.0013,0.541,0.052,0.0582,0.0019
"{2: [16, 29]}",0.373,0.0036,0.0001,0.0008,0.0909,0.0019,0.0001,0.0075,0.023,0.0122,0.0001,0.0032,0.4106,0.0005,0.0004,0.016,0.7201,-0.0022,0.0003,0.0842,0.9277,0.0657,0.0006,0.0003,0.965,0.0033,0.0007,0.0893,0.926,0.0353,0.0006,0.0063,0.9017,-0.0048,0.0033,0.034,0.9518,0.0111,0.0013,0.0017,0.962,-0.0024,0.0,0.1052,0.9524,0.4917,0.0007,0.0005,0.9558,-0.0002,-0.0001,0.0634,0.9445,0.0458,0.0002,0.0008,0.649,-0.0,0.0019,0.0039,0.3382,0.0174,-0.0003,0.0039,0.1009,0.0056,0.0002,0.0004,0.0839,0.0012,0.0006,0.0373,0.9555,0.0073,0.0001,0.0044,-0.0145,0.0972,0.0022,-0.001,0.2158,-0.0001,-0.0001,0.0087,0.9182,0.0077,-0.0001,-0.0002,0.0001,-0.0001,-0.0001,0.0006,0.545,0.0394,0.0001,0.0003
"{2: [16, 30]}",0.3451,0.004,0.0001,0.0011,0.0954,0.002,0.0001,0.0078,0.0169,0.0125,-0.0001,0.0033,0.4076,0.001,0.0011,0.0142,0.7542,-0.0054,-0.0002,0.0827,0.9354,0.0827,0.0011,0.0001,0.9661,0.0042,0.0008,0.0859,0.9307,0.0279,0.0009,0.0063,0.8903,-0.0063,0.0043,0.0312,0.9554,0.0141,0.0009,-0.0001,0.9623,-0.0014,0.0022,0.1079,0.9542,0.6092,0.0056,-0.0009,0.9575,-0.0006,0.0008,0.0554,0.9479,0.0599,0.0013,0.001,0.6379,-0.0,0.0017,0.0038,0.5149,0.0185,-0.0002,0.004,0.0946,0.0047,0.0002,0.0005,0.0865,0.0009,0.0004,0.0349,0.9591,0.0053,0.0004,0.0063,-0.0122,0.1156,0.0005,-0.0012,0.2276,-0.0001,0.0,0.0087,0.9176,0.0098,-0.0001,-0.0002,0.0002,0.0,-0.0,-0.0002,0.5463,0.0387,0.0002,0.0004
"{2: [16, 31]}",0.3766,0.0026,-0.0003,0.0001,0.0828,0.0002,-0.0001,0.0051,0.0229,0.0087,-0.0001,0.0019,0.3715,-0.0004,0.0005,0.0124,0.7672,-0.0036,-0.0013,0.0708,0.9384,0.0617,-0.0003,0.0003,0.9673,0.0046,0.0003,0.0725,0.9312,0.0416,0.0001,0.006,0.9168,-0.0032,0.0046,0.0593,0.9565,0.0288,0.0038,0.0038,0.9611,-0.0047,-0.0006,0.1451,0.9525,0.4144,-0.0052,-0.0007,0.9496,-0.0022,-0.0006,0.074,0.945,0.0588,-0.0011,0.0002,0.696,0.0003,0.003,0.0037,0.3199,0.0197,-0.0003,0.0061,0.1101,0.0021,0.0,-0.0003,0.0856,-0.0007,0.0003,0.0205,0.9572,0.0336,0.002,0.0062,-0.0208,0.0762,-0.0017,-0.0008,0.2034,-0.0002,-0.0002,0.008,0.9126,0.0088,0.0001,-0.0002,-0.0003,-0.0002,0.0001,0.0011,0.5029,0.038,0.0005,0.0005
